,Latitud,Longitud,Direccion,N CAMARA,Domos,Fijas,LPR,Cant. Cam. LPR,Total Camaras,Ciudad,Barrios,Pais,Provincia,Tipo de Arteria,Corredor,C. ESCOLARES,C. SEGUIMIENTO
,"-57,5579859","-37,95002","Avenida Jose Manuel Estrada y Joaquin V.Gonzalez, Mar del Plata, Provincia de Buenos Aires, Argentina",452,1,2,,0,3,Mar del Plata,Caisamar,Argentia,Buenos Aires,Avenida,,,
,"-57,5537985","-37,95868","Marcos Sastre y Joaquina Acevedo, Mar del Plata, Provincia de Buenos Aires, Argentina",453,1,2,,0,3,Mar del Plata,Caisamar,Argentia,Buenos Aires,Calle,,,
,"-57,5685505","-37,964789","Padre Cardiel y Ricardo Rojas, Mar del Plata, Provincia de Buenos Aires, Argentina",454,1,2,,0,3,Mar del Plata,Los Pinares,Argentia,Buenos Aires,Calle,,,
,"-57,547611","-38,015992","Las Heras y San Lorenzo, Mar del Plata, Provincia de Buenos Aires, Argentina",455,1,2,,0,3,Mar del Plata,General Roca,Argentia,Buenos Aires,Calle,,,
,"-57,5427843","-38,011749","Alberti y Sarmiento, Mar del Plata, Provincia de Buenos Aires, Argentina",456,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,2,,
,"-57,5450599","-38,01283","Garay y Las Heras, Mar del Plata, Provincia de Buenos Aires, Argentina",457,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,,,
,"-57,5799064","-38,033221","Tripulantes del Fournier y Dellepiane, Mar del Plata, Provincia de Buenos Aires, Argentina",459,1,2,,0,3,Mar del Plata,El Progreso,Argentia,Buenos Aires,Avenida,,,
,"-57,5772913","-38,036475","General Savio y Soler, Mar del Plata, Provincia de Buenos Aires, Argentina",460,1,2,,0,3,Mar del Plata,El Progreso,Argentia,Buenos Aires,Calle,,,
,"-57,5897057","-38,025842","Tripulantes del Fournier y Calle Friuli, Mar del Plata, Provincia de Buenos Aires, Argentina",462,1,2,,0,3,Mar del Plata,Fortunato de la Plaza,Argentia,Buenos Aires,Avenida,,,
,"-57,5798869","-38,018868","Avenida de las Olimpiadas y Ayolas, Mar del Plata, Provincia de Buenos Aires, Argentina",464,1,3,,0,4,Mar del Plata,Peralta Ramos Oeste,Argentia,Buenos Aires,Avenida,,,
,"-57,5835032","-38,00974","Avenida Juan B. Justo y Italia, Mar del Plata, Provincia de Buenos Aires, Argentina",465,1,2,,0,3,Mar del Plata,Santa Monica,Argentia,Buenos Aires,Avenida,,,
,"-57,5866264","-38,012617","12 de Octubre y Intendente Camusso, Mar del Plata, Provincia de Buenos Aires, Argentina",466,1,0,,0,1,Mar del Plata,Santa Rita,Argentia,Buenos Aires,Calle,,,
,"-57,5904583","-38,009728","Avenida Polonia y 12 de Octubre, Mar del Plata, Provincia de Buenos Aires, Argentina",468,1,2,,0,3,Mar del Plata,Santa Monica,Argentia,Buenos Aires,Avenida,,,
,"-57,59901","-38,00827","Reforma Universitaria y Ortiz de Zarate, Mar del Plata, Provincia de Buenos Aires, Argentina",469,1,0,,0,1,Mar del Plata,San Antonio,Argentina,Buenos Aires,Calle,,,
,"-57,6040867","-38,007204","Intendente Vignolo y Guanahani,, Mar del Plata, Provincia de Buenos Aires, Argentina",471,1,1,,0,2,Mar del Plata,El Gaucho,Argentia,Buenos Aires,Calle,,,
,"-57,6086476","-37,999872","Irala y Fernandez J. N. , Mar del Plata, Provincia de Buenos Aires, Argentina",473,1,0,,0,1,Mar del Plata,Las Americas,Argentia,Buenos Aires,Calle,,,
,"-57,6061479","-37,988587","Avenida Doctor ArturoAlio yRodriguez Peña,, Mar del Plata, Provincia de Buenos Aires, Argentina",475,1,2,,0,3,Mar del Plata,Belisario Roldan,Argentia,Buenos Aires,Avenida,,,
,"-57,5639469","-38,009959","Avenida Independencia yRodriguez Peña, Mar del Plata, Provincia de Buenos Aires, Argentina",476,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Avenida,,CORREDOR 13,
,"-57,5613468","-38,006786","Avenida Independencia y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",477,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Avenida,,CORREDOR 13,
,"-57,5588173","-38,003634","Avenida Independencia y Alberti, Mar del Plata, Provincia de Buenos Aires, Argentina",478,1,2,,0,3,Mar del Plata,San Juan,Argentia,Buenos Aires,Avenida,,CORREDOR 10,
,"-57,5665124","-38,01314","Avenida Independencia y Matheu, Mar del Plata, Provincia de Buenos Aires, Argentina",479,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Avenida,,CORREDOR 13,
,"-57,5541312","-38,004888","Bartolome Mitre y Gascon, Mar del Plata, Provincia de Buenos Aires, Argentina",480,1,2,,0,3,Mar del Plata,Plaza Mitre,Argentia,Buenos Aires,Calle,,CORREDOR 10,
,"-57,5649334","-38,000573","Alberti y Dorrego, Mar del Plata, Provincia de Buenos Aires, Argentina",481,1,2,,0,3,Mar del Plata,San Juan,Argentia,Buenos Aires,Calle,,CORREDOR 11,
,"-57,5583435","-37,995914","Belgrano y 20 de Septiembre, Mar del Plata, Provincia de Buenos Aires, Argentina",482,1,2,,0,3,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Calle,,,
,"-57,5702898","-37,993294","Avenida Colon 4600, Mar del Plata, Provincia de Buenos Aires, Argentina",483,1,2,,0,3,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Avenida,,,
,"-57,5751349","-37,981638","9 de Julio y Peru, Mar del Plata, Provincia de Buenos Aires, Argentina",484,1,2,,0,3,Mar del Plata,Sarmiento,Argentia,Buenos Aires,Calle,,,
,"-57,5823898","-37,987171","Avenida Colon y  Teodoro Bronzini, Mar del Plata, Provincia de Buenos Aires, Argentina",485,1,2,,0,3,Mar del Plata,Los Andes,Argentia,Buenos Aires,Avenida,,,
,"-57,5777741","-37,984941","Rivadavia y Peru, Mar del Plata, Provincia de Buenos Aires, Argentina",486,1,1,,0,2,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5768095","-38,108741","Ruta Provincial 11 y Calle 445, Mar del Plata, Provincia de Buenos Aires, Argentina",487,1,2,,0,3,Mar del Plata,Playa Serena,Argentia,Buenos Aires,Ruta,,,
,"-57,5807848","-37,983428","Rivadavia y Malvinas, Mar del Plata, Provincia de Buenos Aires, Argentina",488,1,2,,0,3,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5849884","-37,990403","Alberti y Teodoro Bronzini, Mar del Plata, Provincia de Buenos Aires, Argentina",490,1,2,,0,3,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5500002","-37,978611","Rio Negro y Dean Funes, Mar del Plata, Provincia de Buenos Aires, Argentina",491,1,2,,0,3,Mar del Plata,Nueva Pompeya,Argentia,Buenos Aires,Calle,,,
,"-57,5839977","-38,111384","Ruta Provincial 11 y Calle 461, Mar del Plata, Provincia de Buenos Aires, Argentina",492,1,2,,0,3,Mar del Plata,San Patricio,Argentia,Buenos Aires,Calle,,CORREDOR 17,
,"-57,5584912","-38,099064","Diagonal Centro, Mar del Plata, Provincia de Buenos Aires, Argentina",493,1,2,,0,3,Mar del Plata,Alfar,Argentia,Buenos Aires,Ruta,,,
,"-57,5451502","-38,058345","Avenida de los Trabajadores y Vergara, Mar del Plata, Provincia de Buenos Aires, Argentina",497,1,2,,0,3,Mar del Plata,Punta Mogotes,Argentia,Buenos Aires,Avenida,,,
,"-57,5372696","-37,95364","Avenida Felix U. Camet y Lucio Mansilla, Mar del Plata, Provincia de Buenos Aires, Argentina",498,1,2,,0,3,Mar del Plata,Zacagnini,Argentia,Buenos Aires,Avenida,,CORREDOR 29,
,"-57,5352097","-37,946953","Avenida Felix U. Camet y Avenida Fray LuisBeltran, Mar del Plata, Provincia de Buenos Aires, Argentina",499,1,2,,0,3,Mar del Plata,Zacagnini,Argentia,Buenos Aires,Avenida,,,
,"-57,5458627","-37,939808","Avenida Fray LuisBeltran y E. Calabrese, Mar del Plata, Provincia de Buenos Aires, Argentina",501,1,0,,0,1,Mar del Plata,Alto Camet,Argentia,Buenos Aires,Calle,,,
,"-57,5597628","-37,955678","Joaquina Acevedo y Daireaux, Mar del Plata, Provincia de Buenos Aires, Argentina",502,1,0,,0,1,Mar del Plata,Caisamar,Argentia,Buenos Aires,Calle,,,
,"-57,5455234","-37,969583","Avenida Constitucion y Patagones, Mar del Plata, Provincia de Buenos Aires, Argentina",503,0,3,,0,3,Mar del Plata,Constitucion,Argentia,Buenos Aires,Avenida,,,
,"-57,5495718","-37,967634","Avenida Constitucion y Pasteur, Mar del Plata, Provincia de Buenos Aires, Argentina",504,1,2,,0,3,Mar del Plata,Constitucion,Argentia,Buenos Aires,Avenida,,,
,"-57,5461575","-37,97387","Florisbelo Acosta y Jose Marmol, Mar del Plata, Provincia de Buenos Aires, Argentina",505,0,4,,0,4,Mar del Plata,Parque Luro,Argentia,Buenos Aires,Calle,,,
,"-57,5494275","-37,974439","Patagones y Padre Cardiel, Mar del Plata, Provincia de Buenos Aires, Argentina",506,1,2,,0,3,Mar del Plata,Parque Luro,Argentia,Buenos Aires,Calle,,,
,"-57,5551961","-37,981561","San Juan y Necochea, Mar del Plata, Provincia de Buenos Aires, Argentina",507,1,2,,0,3,Mar del Plata,Parque Luro,Argentia,Buenos Aires,Calle,,,
,"-57,5504221","-37,989619","Avenida Libertad y Jujuy, Mar del Plata, Provincia de Buenos Aires, Argentina",508,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Avenida,,CORREDOR 9,
,"-57,5650311","-37,98679","9 de Julio y Italia, Mar del Plata, Provincia de Buenos Aires, Argentina",509,1,2,,0,3,Mar del Plata,Estacion Norte,Argentia,Buenos Aires,Calle,,,
,"-57,5559727","-37,975606","Italia 1, Mar del Plata, Provincia de Buenos Aires, Argentina",510,1,2,,0,3,Mar del Plata,Villa Primera,Argentia,Buenos Aires,Calle,,,
,"-57,5527934","-37,971641","Pasteur y Juan Angel Pena, Mar del Plata, Provincia de Buenos Aires, Argentina",511,0,4,,0,4,Mar del Plata,Parque Luro,Argentia,Buenos Aires,Calle,,,
,"-57,5601646","-37,979052","Necochea y Neuquen, Mar del Plata, Provincia de Buenos Aires, Argentina",512,1,2,,0,3,Mar del Plata,Villa Primera,Argentia,Buenos Aires,Calle,,,
,"-57,578702","-37,961815","Avenida Monsenor Zabala y Strobel, Mar del Plata, Provincia de Buenos Aires, Argentina",513,1,2,,0,3,Mar del Plata,Los Pinares,Argentia,Buenos Aires,Avenida,,,
,"-57,5988641","-37,951647","T. Stegagnini y Strobel, Mar del Plata, Provincia de Buenos Aires, Argentina",516,1,0,,0,1,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,5478602","-37,995449","Nueve de Julio y Hipolito Yrigoyen, Mar del Plata, Provincia de Buenos Aires, Argentina",519,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Calle,,,
,"-57,5538767","-37,999288","Moreno y Catamarca, Mar del Plata, Provincia de Buenos Aires, Argentina",520,0,0,LPR,1,1,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,581D-520D-56D-57D-59D-85D
,"-57,5538767","-37,999288","Moreno y Catamarca, Mar del Plata, Provincia de Buenos Aires, Argentina",520,1,0,,0,1,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5538767","-37,999288","Moreno y Catamarca, Mar del Plata, Provincia de Buenos Aires, Argentina",520,0,2,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5491844","-38,000537","San Luis y Belgrano, Mar del Plata, Provincia de Buenos Aires, Argentina",521,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5471858","-38,001552","Santiago del Estero 1900, Mar del Plata, Provincia de Buenos Aires, Argentina",522,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5501622","-38,003471","Avenida Colon y  Cordoba, Mar del Plata, Provincia de Buenos Aires, Argentina",523,1,1,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,5750912","-37,988533","Moreno y Marconi, Mar del Plata, Provincia de Buenos Aires, Argentina",524,1,1,,0,2,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Calle,,,
,"-57,5877511","-37,979914","Tres Arroyos y Rivadavia, Mar del Plata, Provincia de Buenos Aires, Argentina",525,1,0,,0,1,Mar del Plata,San Cayetano,Argentia,Buenos Aires,Calle,,,
,"-57,5910354","-37,980464","Gamal Abdel Nasser y Moreno, Mar del Plata, Provincia de Buenos Aires, Argentina",526,1,1,,0,2,Mar del Plata,San Cayetano,Argentia,Buenos Aires,Calle,,,
,"-57,5964005","-37,976644","Avenida Doctor ArturoAlio y Belgrano, Mar del Plata, Provincia de Buenos Aires, Argentina",528,1,2,,0,3,Mar del Plata,San Cayetano,Argentia,Buenos Aires,Avenida,,CORREDOR-A,
,"-57,6059138","-37,963847","11 de Septiembre 8800, Mar del Plata, Provincia de Buenos Aires, Argentina",529,1,1,,0,2,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,6135226","-37,961101","3 de Febrero 9500, Mar del Plata, Provincia de Buenos Aires, Argentina",530,1,1,,0,2,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,6215874","-37,960294",", Mar del Plata, Provincia de Buenos Aires, Argentina",531,1,0,,0,1,Mar del Plata,Florentino Ameghino,Argentia,Buenos Aires,Avenida,,,
,"-57,6104459","-37,965956","Avenida Pedro Luro yLeguizamon Onesimo, Mar del Plata, Provincia de Buenos Aires, Argentina",532,1,2,,0,3,Mar del Plata,Jorge Newbery,Argentia,Buenos Aires,Avenida,,,
,"-57,6065567","-37,961216","Avenida Libertad yLeguizamon Onesimo, Mar del Plata, Provincia de Buenos Aires, Argentina",536,1,0,,0,1,Mar del Plata,Libertad,Argentia,Buenos Aires,Avenida,,,
,"-57,5715179","-37,978957","Mexico y Avenida Libertad, Mar del Plata, Provincia de Buenos Aires, Argentina",537,1,2,,0,3,Mar del Plata,Sarmiento,Argentia,Buenos Aires,Avenida,,,
,"-57,5821487","-37,981645","San Martin y Doctor Victoriano E. Montes, Mar del Plata, Provincia de Buenos Aires, Argentina",538,1,1,,0,2,Mar del Plata,Los Andes,Argentia,Buenos Aires,Calle,,,
,"-57,5693109","-37,990344","Belgrano y Neuquen, Mar del Plata, Provincia de Buenos Aires, Argentina",540,1,4,,0,5,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Calle,,,
,"-57,5656844","-37,991072","Rivadavia y Chaco, Mar del Plata, Provincia de Buenos Aires, Argentina",541,1,2,,0,3,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Calle,,,
,"-57,5556947","-37,996101","Rivadavia y Jujuy, Mar del Plata, Provincia de Buenos Aires, Argentina",542,1,1,,0,2,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5515614","-37,998247","La Rioja y Rivadavia, Mar del Plata, Provincia de Buenos Aires, Argentina",543,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,1,,
,"-57,5521837","-37,999032","Belgrano y La Rioja, Mar del Plata, Provincia de Buenos Aires, Argentina",544,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5883111","-38,015299","Irala y De los Inmigrantes, Mar del Plata, Provincia de Buenos Aires, Argentina",470,1,0,,0,1,Mar del Plata,Santa Rita,Argentia,Buenos Aires,Calle,,,
,"-57,5387037","-38,017162","Mendoza y Castelli, Mar del Plata, Provincia de Buenos Aires, Argentina",545,1,2,,0,3,Mar del Plata,Lomas de Stella Maris,Argentia,Buenos Aires,Calle,,,
,"-57,5397985","-38,01326","Martin Miguel de Guemes y Alberti, Mar del Plata, Provincia de Buenos Aires, Argentina",546,1,2,,0,3,Mar del Plata,Lomas de Stella Maris,Argentia,Buenos Aires,Calle,,,
,"-57,5385385","-38,023911","Primera Junta 602, Mar del Plata, Provincia de Buenos Aires, Argentina",547,1,2,,0,3,Mar del Plata,Playa Grande,Argentia,Buenos Aires,Calle,,,
,"-57,5478822","-38,018079","Rodriguez Pena y Sarmiento, Mar del Plata, Provincia de Buenos Aires, Argentina",549,1,2,,0,3,Mar del Plata,Los Troncos,Argentia,Buenos Aires,Calle,,,
,"-57,5400556","-38,015361","Carlos Alvear y Garay, Mar del Plata, Provincia de Buenos Aires, Argentina",550,1,2,,0,3,Mar del Plata,Lomas de Stella Maris,Argentia,Buenos Aires,Calle,,,
,"-57,5424318","-38,013034","Alsina y Rawson, Mar del Plata, Provincia de Buenos Aires, Argentina",551,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,,,
,"-57,5596354","-38,025692","Tucuman y Pringles, Mar del Plata, Provincia de Buenos Aires, Argentina",552,1,2,,0,3,Mar del Plata,San Carlos,Argentia,Buenos Aires,Calle,,,
,"-57,5564941","-38,014827","Santa Fe y Primera Junta, Mar del Plata, Provincia de Buenos Aires, Argentina",553,1,2,,0,3,Mar del Plata,General Roca,Argentia,Buenos Aires,Calle,,,
,"-57,5600728","-38,017507","Formosa y Santiago del Estero, Mar del Plata, Provincia de Buenos Aires, Argentina",554,1,2,,0,3,Mar del Plata,Primera Junta,Argentia,Buenos Aires,Calle,,,
,"-57,5503219","-38,012391","Buenos Aires y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",555,1,2,,0,3,Mar del Plata,General Roca,Argentia,Buenos Aires,Calle,,,
,"-57,5583275","-38,008369","Hipolito Yrigoyen y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",556,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Calle,,,
,"-57,5641472","-38,01209","Catamarca y Saavedra, Mar del Plata, Provincia de Buenos Aires, Argentina",557,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Calle,,CORREDOR 12,
,"-57,5518769","-38,016046","Rodriguez Pena y Tucuman, Mar del Plata, Provincia de Buenos Aires, Argentina",558,1,2,,0,3,Mar del Plata,General Roca,Argentia,Buenos Aires,Calle,,,
,"-57,5650424","-38,01497","La Rioja y Formosa, Mar del Plata, Provincia de Buenos Aires, Argentina",559,1,2,,0,3,Mar del Plata,San Jose,Argentia,Buenos Aires,Calle,,,
,"-57,5735691","-38,009543","TomasGuido y Matheu, Mar del Plata, Provincia de Buenos Aires, Argentina",560,1,0,,0,1,Mar del Plata,San Jose,Argentia,Buenos Aires,Calle,,CORREDOR 13,
,"-57,5795038","-37,997633","Avenida Juan Hector Jara y Alvarado, Mar del Plata, Provincia de Buenos Aires, Argentina",562,1,2,,0,3,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Avenida,,,
,"-57,5921228","-37,995693","Rodriguez Pena y Juncal, Mar del Plata, Provincia de Buenos Aires, Argentina",563,1,2,,0,3,Mar del Plata,Bernardino Rivadavia,Argentia,Buenos Aires,Calle,,,
,"-57,6028106","-37,988055","San Lorenzo y Paula AAlbarracin, Mar del Plata, Provincia de Buenos Aires, Argentina",564,1,0,,0,1,Mar del Plata,Regional,Argentia,Buenos Aires,Calle,,,
,"-57,5717257","-38,047367","Puan y Jose Hernandez, Mar del Plata, Provincia de Buenos Aires, Argentina",565,1,2,,0,3,Mar del Plata,Cerrito Sur,Argentia,Buenos Aires,Calle,,CORREDOR 2,
,"-57,5657271","-38,051882","Padre Dutto y Puan, Mar del Plata, Provincia de Buenos Aires, Argentina",566,1,2,,0,3,Mar del Plata,Juramento,Argentia,Buenos Aires,Calle,,,
,"-57,5866846","-37,94879","Avenida Constitucion y Pedro Zanni, Mar del Plata, Provincia de Buenos Aires, Argentina",568,1,1,,0,2,Mar del Plata,La Florida,Argentia,Buenos Aires,Avenida,,,
,"-57,5457799","-38,010241","Alberti y Arenales, Mar del Plata, Provincia de Buenos Aires, Argentina",570,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,2,,
,"-57,5477932","-38,009231","Alberti y Buenos Aires, Mar del Plata, Provincia de Buenos Aires, Argentina",571,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,2,,
,"-57,6700309","-38,007115","Ruta Provincial 88, Mar del Plata, Provincia de Buenos Aires, Argentina",572,1,1,,0,2,Mar del Plata,Colina Alegre,Argentia,Buenos Aires,Ruta,,,
,"-57,6914886","-38,006574","Ruta Provincial 88 y Acceso a Chapadmalall, Mar del Plata, Provincia de Buenos Aires, Argentina",573,0,0,LPR 1 (SUR),1,1,Mar del Plata,El Colmenar,Argentia,Buenos Aires,Ruta,,,573F1-573F2-615D-615F1-615F2
,"-57,6914886","-38,006574","Ruta Provincial 88 y Acceso a Chapadmalall, Mar del Plata, Provincia de Buenos Aires, Argentina",573,0,2,,0,2,Mar del Plata,El Colmenar,Argentia,Buenos Aires,Ruta,,,
,"-57,6239556","-38,020857","Avenida Mario Bravo y Avenida Victorio Tetamanti, Mar del Plata, Provincia de Buenos Aires, Argentina",577,1,2,,0,3,Mar del Plata,Parque Palermo,Argentia,Buenos Aires,Avenida,,,
,"-57,5385752","-38,008257","Alsina 2100, Mar del Plata, Provincia de Buenos Aires, Argentina",578,1,2,,0,3,Mar del Plata,Macrocentro,Argentia,Buenos Aires,Avenida,,,
,"-57,5420614","-38,014331","Olavarria y Garay, Mar del Plata, Provincia de Buenos Aires, Argentina",579,1,2,,0,3,Mar del Plata,Vieja Terminal,Argentia,Buenos Aires,Calle,2,,
,"-57,544613","-38,017509","Olavarria y San Lorenzo, Mar del Plata, Provincia de Buenos Aires, Argentina",580,1,2,,0,3,Mar del Plata,Los Troncos,Argentia,Buenos Aires,Calle,2,,
,"-57,5542638","-37,997962","Avenida Independencia y Belgrano, Mar del Plata, Provincia de Buenos Aires, Argentina",581,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,5479019","-37,998955","Peatonal San Martin y San Luis, Mar del Plata, Provincia de Buenos Aires, Argentina",582,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Calle,,,
,"-57,5417824","-37,996605","Avenida Patricio Peralta Ramos y Santa Fe, Mar del Plata, Provincia de Buenos Aires, Argentina",583,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Avenida,,,
,"-57,5531637","-38,001973","Avenida Colon y  Hipolito Yrigoyen, Mar del Plata, Provincia de Buenos Aires, Argentina",585,1,2,,0,3,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,5843333","-37,982754","Avenida M. Champagnat y Belgrano, Mar del Plata, Provincia de Buenos Aires, Argentina",586,1,2,,0,3,Mar del Plata,Los Andes,Argentia,Buenos Aires,Avenida,,,
,"-57,5432396","-37,975338","Avenida Felix U. Camet y Florisbelo Acosta, Mar del Plata, Provincia de Buenos Aires, Argentina",587,1,2,,0,3,Mar del Plata,Parque Luro,Argentia,Buenos Aires,Avenida,,,
,"-57,5315803","-37,932353","Ruta Provincial 11 y Calle Scaglia, Mar del Plata, Provincia de Buenos Aires, Argentina",589,0,0,LPR 1 (NORTE),1,1,Mar del Plata,Parque Camet,Argentia,Buenos Aires,Ruta,,,589D-589F1-819F1-819F2-685D
,"-57,5315803","-37,932353","Ruta Provincial 11 y Calle Scaglia, Mar del Plata, Provincia de Buenos Aires, Argentina",589,0,0,LPR 2 (SUR),1,1,Mar del Plata,Parque Camet,Argentia,Buenos Aires,Ruta,,,589D-589F1-499D-498D-498F2-251D-029D
,"-57,5315803","-37,932353","Ruta Provincial 11 y Calle Scaglia, Mar del Plata, Provincia de Buenos Aires, Argentina",589,1,0,,0,1,Mar del Plata,Parque Camet,Argentia,Buenos Aires,Ruta,,,
,"-57,5315803","-37,932353","Ruta Provincial 11 y Calle Scaglia, Mar del Plata, Provincia de Buenos Aires, Argentina",589,0,2,,0,2,Mar del Plata,Parque Camet,Argentia,Buenos Aires,Ruta,,,
,"-57,5496941","-37,936894","Mahatma Ghandi y Avenida Fray LuisBeltran, Mar del Plata, Provincia de Buenos Aires, Argentina",593,1,0,,0,1,Mar del Plata,Alto Camet,Argentia,Buenos Aires,Avenida,,,
,"-57,5796599","-38,021721","Avenida Lisandro de la Torre y Irala, Mar del Plata, Provincia de Buenos Aires, Argentina",595,1,1,,0,2,Mar del Plata,Peralta Ramos Oeste,Argentia,Buenos Aires,Avenida,,,
,"-57,5522649","-37,995545","Avenida Independencia y Avenida Pedro Luro, Mar del Plata, Provincia de Buenos Aires, Argentina",596,1,5,,0,6,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
,"-57,6044113","-37,953276","Beruti y Republica ArabeSiria, Mar del Plata, Provincia de Buenos Aires, Argentina",599,1,2,,0,3,Mar del Plata,Libertad,Argentia,Buenos Aires,Calle,,,
,"-57,5715743","-37,991451","Bolivar y Don Bosco, Mar del Plata, Provincia de Buenos Aires, Argentina",600,1,0,,0,1,Mar del Plata,Don Bosco,Argentia,Buenos Aires,Calle,,,
,"-57,54489","-37,99696","Cordoba y Nueve  de Julio, Mar del Plata, Provincia de Buenos Aires, Argentina",601,1,2,,0,3,Mar del Plata,La Perla,Argentia,Buenos Aires,Calle,,,
,"-57,5816004","-38,012543","Solis y Ingeniero Rateriy, Mar del Plata, Provincia de Buenos Aires, Argentina",602,1,0,,0,1,Mar del Plata,Santa Monica,Argentia,Buenos Aires,Calle,,,
,"-57,63418","-37,99636","Calle 238 y Tripulante Fournier, Mar del Plata, Provincia de Buenos Aires, Argentina",603,0,3,,0,3,Mar del Plata,Autodromo,Argentia,Buenos Aires,Avenida,,CORREDOR 7,
,"-57,5475739","-37,968647","Avenida Constitucion y Libres del Sud, Mar del Plata, Provincia de Buenos Aires, Argentina",604,1,0,,0,1,Mar del Plata,Constitucion,Argentia,Buenos Aires,Avenida,,CORREDOR 8,
,"-57,6779727","-38,005912","Barrio Colinalegre, Mar del Plata, Provincia de Buenos Aires, Argentina",609,0,1,,0,1,Mar del Plata,Colina Alegre,Argentia,Buenos Aires,Calle,,,
,"-57,5529181","-38,050976","Pescadores y Bouchard, Mar del Plata, Provincia de Buenos Aires, Argentina",610,1,2,,0,3,Mar del Plata,Colinas de Peralta Ramos,Argentia,Buenos Aires,Calle,,,
,"-57,5676037","-38,024389","Talcahuano y Gaboto, Mar del Plata, Provincia de Buenos Aires, Argentina",612,0,2,,0,2,Mar del Plata,Las Avenidas,Argentia,Buenos Aires,Calle,,,
,"-57,6068292","-38,033686","Avenida Mario Bravo y Pehuajo, Mar del Plata, Provincia de Buenos Aires, Argentina",613,1,0,,0,1,Mar del Plata,General Pueyrredon,Argentia,Buenos Aires,Avenida,,,
,"-57,707738","-38,007299","Av. Centenario Esq. Calle, 132, Julian Rios 3991, Batan, Mar del Plata, Provincia de Buenos Aires, Argentina",615,1,2,,0,3,Mar del Plata,Batan,Argentia,Buenos Aires,Ruta,,CORREDOR 26,
,"-57,6990746","-38,004142","Ricardo Balbin y Francisco Alvarez (Batan), Mar del Plata, Provincia de Buenos Aires, Argentina",616,1,2,,0,3,Mar del Plata,Batan,Argentia,Buenos Aires,Calle,,,
,"-57,7054615","-38,004352","Violeta Parra y calle 134 (Batan), Mar del Plata, Provincia de Buenos Aires, Argentina",617,1,2,,0,3,Mar del Plata,Batan,Argentia,Buenos Aires,Calle,,CORREDOR 26,
,"-57,5562156","-38,000392","Avenida Colon y  Avenida Independencia, Mar del Plata, Provincia de Buenos Aires, Argentina",700,1,5,,0,6,Mar del Plata,Centro,Argentia,Buenos Aires,Avenida,,,
